HUGO_SYMBOL	Entrez_Gene_Id	Bill_Normal
SLC25A33	00000	87.65
SLC25A34	00000	98.04
SLC25A35	00000	111.21
SLC25A36	00000	723.08
SLC25A37	00000	825
SLC25A38	00000	406.31
SLC25A39	00000	4038.61
SLC25A4	00000	1991
SLC25A40	00000	366.09
SLC25A41	00000	0
SLC25A42	00000	642.59
SLC25A43	00000	185.11
SLC25A44	00000	633.73
SLC25A45	00000	208.38
SLC25A46	00000	470.14
SLC25A47	00000	7.06
SLC25A48	00000	669.92
SLC25A5	00000	17317.18
SLC25A51	00000	267.73
SLC25A52	00000	0.73
SLC25A53	00000	82.29
SLC25A6	00000	3665.02
SLC26A1	00000	325.29
SLC26A10	00000	0.46
SLC26A11	00000	642.59
SLC26A2	00000	28.65
SLC26A3	00000	0.37
SLC26A4	00000	3.26
SLC26A5	00000	0
SLC26A6	00000	246.28
SLC26A7	00000	4.66
SLC26A8	00000	1.1
SLC26A9	00000	84.63
SLC27A1	00000	175.07
SLC27A2	00000	1909.85
SLC27A3	00000	1674.06
SLC27A4	00000	420.68
SLC27A5	00000	158.79
SLC27A6	00000	0
SLC28A1	00000	4736.79
SLC28A2	00000	2.16
SLC28A3	00000	0
SLC29A1	00000	249.73
SLC29A2	00000	37.85
SLC29A3	00000	78.34
SLC29A4	00000	309.83
SLC2A1	00000	532.74
SLC2A10	00000	7.34
SLC2A11	00000	665.29
SLC2A12	00000	0.36
SLC2A13	00000	242.88
SLC2A14	00000	1.11
SLC2A2	00000	279.14
SLC2A3	00000	289.02
SLC2A4	00000	48.87
SLC2A4RG	00000	3820.7
SLC2A5	00000	387.02
SLC2A6	00000	26.67
SLC2A7	00000	0
SLC2A8	00000	287.01
SLC2A9	00000	1617
SLC30A1	00000	339.14
SLC30A10	00000	0
SLC30A2	00000	454.09
SLC30A3	00000	0
SLC30A4	00000	120.94
SLC30A5	00000	583.07
SLC30A6	00000	182.55
SLC30A7	00000	151.22
SLC30A8	00000	19.68
SLC30A9	00000	1183.45
SLC31A1	00000	503.95
SLC31A2	00000	397.93
SLC33A1	00000	447.82
SLC34A1	00000	1508.65
SLC34A2	00000	271.48
SLC34A3	00000	1.83
SLC35A1	00000	277.2
SLC35A2	00000	587.13
SLC35A3	00000	249.73
SLC35A4	00000	1378.57
SLC35A5	00000	603.67
SLC35B1	00000	1457.23
SLC35B2	00000	1277.29
SLC35B3	00000	669.92
SLC35B4	00000	239.52
SLC35C1	00000	166.73
SLC35C2	00000	884.29
SLC35D1	00000	231.32
SLC35D2	00000	934.76
SLC35E1	00000	603.67
SLC35E2	00000	50.27
SLC35E2B	00000	325.29
SLC35E3	00000	147.06
SLC35E4	00000	21.47
SLC35F1	00000	0
SLC35F2	00000	143.01
SLC35F3	00000	0.75
SLC35F4	00000	0.38
SLC35F5	00000	1340.84
SLC35F6	00000	1183.45
SLC35G1	00000	38.67
SLC35G2	00000	77.79
SLC35G3	00000	0
SLC35G5	00000	0.77
SLC35G6	00000	0.73
SLC36A1	00000	33.3
SLC36A2	00000	0.39
SLC36A4	00000	117.6
SLC37A1	00000	83.45
SLC37A2	00000	13.52
SLC37A3	00000	748.61
SLC37A4	00000	3901.01
SLC38A1	00000	708.18
SLC38A10	00000	1233.75
SLC38A11	00000	25.17
SLC38A2	00000	884.29
SLC38A4	00000	59.13
SLC38A5	00000	8.85
SLC38A6	00000	120.1
SLC38A7	00000	253.23
SLC38A8	00000	0
SLC38A9	00000	127.89
SLC39A1	00000	2193.99
SLC39A10	00000	139.07
SLC39A11	00000	902.89
SLC39A13	00000	1407.55
SLC39A14	00000	830.75
SLC39A2	00000	0
SLC39A3	00000	507.46
SLC39A4	00000	1259.69
SLC39A5	00000	7589.61
SLC39A6	00000	403.5
SLC39A7	00000	1561.89
SLC39A8	00000	780.44
SLC39A9	00000	785.88
SLC3A1	00000	30572.63
SLC3A2	00000	5954.47
SLC40A1	00000	1127.35
SLC41A1	00000	698.41
SLC41A2	00000	161.02
SLC41A3	00000	1111.82
SLC43A1	00000	16.03
SLC43A2	00000	441.64
SLC43A3	00000	32.82
SLC44A1	00000	490.14
SLC44A2	00000	2209.26
SLC44A3	00000	1388.16
SLC44A4	00000	3928.15
SLC44A5	00000	0
SLC45A1	00000	3.38
SLC45A2	00000	2.23
SLC45A3	00000	343.89
SLC45A4	00000	384.34
SLC46A1	00000	567.1
SLC46A2	00000	0.73
SLC46A3	00000	343.89
SLC47A1	00000	10512.82
SLC47A2	00000	12502.12
SLC48A1	00000	289.02
SLC4A1	00000	21.16
SLC4A10	00000	1.08
SLC4A11	00000	85.22
SLC4A1AP	00000	356.05
SLC4A2	00000	4181.07
SLC4A3	00000	10.71
SLC4A4	00000	237.86
SLC4A5	00000	9.27
SLC4A7	00000	47.17
SLC4A8	00000	2.84
SLC4A9	00000	0.39
SLC50A1	00000	961.07
SLC51A	00000	164.42
SLC51B	00000	299.25
SLC52A1	00000	2.92
SLC52A2	00000	647.07
SLC52A3	00000	2.94
SLC5A1	00000	155.5
SLC5A10	00000	4066.71
SLC5A11	00000	104.42
SLC5A12	00000	674.59
SLC5A2	00000	1.5
SLC5A3	00000	89.51
SLC5A4	00000	1.48
SLC5A5	00000	0
SLC5A6	00000	260.38
SLC5A7	00000	0
SLC5A8	00000	432.53
SLC5A9	00000	156.59
SLC6A1	00000	3.35
SLC6A11	00000	0.37
SLC6A12	00000	1081.39
SLC6A13	00000	4903.87
SLC6A14	00000	0
SLC6A15	00000	0
SLC6A16	00000	11.13
SLC6A17	00000	3.96
SLC6A18	00000	28.86
SLC6A19	00000	76.71
SLC6A2	00000	0
SLC6A20	00000	1322.37
SLC6A3	00000	0.41
SLC6A4	00000	0.71
SLC6A5	00000	0
SLC6A6	00000	583.07
SLC6A7	00000	0
SLC6A8	00000	2720.15
SLC6A9	00000	52.45
SLC7A1	00000	122.64
SLC7A10	00000	1.11
SLC7A11	00000	1.48
SLC7A13	00000	0
SLC7A14	00000	0
SLC7A2	00000	15.8
SLC7A3	00000	0
SLC7A4	00000	1.79
SLC7A5	00000	166.73
SLC7A6	00000	56.28
SLC7A6OS	00000	170.25
SLC7A7	00000	500.46
SLC7A8	00000	27.64
SLC7A9	00000	1208.34
SLC8A1	00000	10.88
SLC8A2	00000	0
SLC8A3	00000	0.73
SLC8B1	00000	220.32
SLC9A1	00000	206.94
SLC9A2	00000	4.24
SLC9A3	00000	17.13
SLC9A3R1	00000	9540.5
SLC9A3R2	00000	620.67
SLC9A4	00000	0
SLC9A5	00000	3.06
SLC9A6	00000	116.78
SLC9A7	00000	40.07
SLC9A8	00000	197.09
SLC9A9	00000	20.56
SLC9B1	00000	24.46
SLC9B2	00000	47.17
SLC9C1	00000	8.06
SLC9C2	00000	0
SLCO1A2	00000	0
SLCO1B1	00000	0
SLCO1B3	00000	0
SLCO1C1	00000	4.35
SLCO2A1	00000	131.51
SLCO2B1	00000	583.07
SLCO3A1	00000	218.79
SLCO4A1	00000	409.15
SLCO4C1	00000	1135.2
SLCO5A1	00000	3.63
SLCO6A1	00000	0
SLFN11	00000	21.47
SLFN12	00000	89.51
SLFN12L	00000	1.1
SLFN13	00000	256.78
SLFN14	00000	0.38
SLFN5	00000	55.89
SLFNL1	00000	11.64
SLIRP	00000	4268.94
SLIT1	00000	0
SLIT2	00000	67.59
SLIT3	00000	52.08
SLITRK1	00000	0
SLITRK2	00000	17.51
SLITRK3	00000	0
SLITRK4	00000	20.11
SLITRK5	00000	0.73
SLITRK6	00000	0
SLK	00000	379.04
SLMAP	00000	518.15
SLMO1	00000	38.67
SLMO2	00000	872.1
SLN	00000	4.06
SLPI	00000	1551.09
SLTM	00000	872.1
SLU7	00000	599.49
SLURP1	00000	0
SLX1A	00000	583.07
SLX1B	00000	389.72
SLX4	00000	37.05
SLX4IP	00000	22.1
SMAD1	00000	105.89
SMAD2	00000	921.88
SMAD3	00000	642.59
SMAD4	00000	599.49
SMAD5	00000	251.48
SMAD6	00000	40.64
SMAD7	00000	836.53
SMAD9	00000	22.75
SMAGP	00000	813.63
SMAP1	00000	384.34
SMAP2	00000	269.6
SMARCA1	00000	599.49
SMARCA2	00000	872.1
SMARCA4	00000	1963.57
SMARCA5	00000	450.94
SMARCAD1	00000	173.85
SMARCAL1	00000	244.57
SMARCB1	00000	1628.26
SMARCC1	00000	420.68
SMARCC2	00000	651.58
SMARCD1	00000	995
SMARCD2	00000	842.36
SMARCD3	00000	669.92
SMARCE1	00000	2303.12
SMC1A	00000	351.14
SMC1B	00000	0.37
SMC2	00000	94.01
SMC3	00000	348.71
SMC4	00000	121.79
SMC5	00000	150.17
SMC6	00000	146.03
SMCHD1	00000	97.36
SMCO2	00000	9.48
SMCO3	00000	0.74
SMCO4	00000	470.14
SMCP	00000	0
SMCR8	00000	191.67
SMDT1	00000	3690.52
SMEK1	00000	612.11
SMEK2	00000	748.61
SMG1	00000	145.02
SMG5	00000	1001.93
SMG6	00000	607.87
SMG7	00000	483.38
SMG8	00000	289.02
SMG9	00000	169.07
SMIM1	00000	214.27
SMIM10	00000	10
SMIM11	00000	638.15
SMIM12	00000	1437.15
SMIM13	00000	49.56
SMIM14	00000	497
SMIM15	00000	733.19
SMIM17	00000	2.2
SMIM18	00000	1.83
SMIM19	00000	1844.76
SMIM2	00000	6.89
SMIM20	00000	1175.27
SMIM21	00000	1.45
SMIM22	00000	8
SMIM3	00000	0
SMIM4	00000	1844.76
SMIM5	00000	189.02
SMIM6	00000	529.06
SMIM7	00000	2178.83
SMIM8	00000	147.06
SMIM9	00000	0
SMKR1	00000	9.78
SMLR1	00000	134.3
SMN1	00000	555.41
SMN2	00000	137.14
SMNDC1	00000	417.77
SMO	00000	1135.2
SMOC1	00000	3.66
SMOC2	00000	35
SMOX	00000	127
SMPD1	00000	1870.53
SMPD2	00000	283.05
SMPD3	00000	2.61
SMPD4	00000	567.1
SMPDL3A	00000	543.96
SMPDL3B	00000	265.87
SMPX	00000	0
SMS	00000	1628.26
SMTN	00000	289.02
SMTNL1	00000	0
SMTNL2	00000	2075.59
SMU1	00000	836.53
SMUG1	00000	791.35
SMURF1	00000	289.02
SMURF2	00000	180.02
SMYD2	00000	1051.79
SMYD3	00000	318.57
SMYD4	00000	148.09
SMYD5	00000	559.28
SNAI1	00000	113.56
SNAI2	00000	22.59
SNAI3	00000	17.9
SNAP23	00000	854.13
SNAP25	00000	0.78
SNAP29	00000	403.5
SNAP47	00000	511
SNAP91	00000	0.73
SNAPC1	00000	105.89
SNAPC2	00000	291.04
SNAPC3	00000	283.05
SNAPC4	00000	82.87
SNAPC5	00000	796.86
SNAPIN	00000	1030.12
SNCA	00000	85.82
SNCAIP	00000	7.63
SNCB	00000	0
SNCG	00000	68.07
SND1	00000	2061.24
SNED1	00000	38.12
SNF8	00000	4903.87
SNIP1	00000	119.26
SNN	00000	236.21
SNPH	00000	32.82
SNRK	00000	309.83
SNRNP200	00000	1745.2
SNRNP25	00000	1066.48
SNRNP27	00000	723.08
SNRNP35	00000	684.02
SNRNP40	00000	521.76
SNRNP48	00000	56.68
SNRNP70	00000	2682.69
SNRPA	00000	753.83
SNRPA1	00000	540.19
SNRPB	00000	2816.11
SNRPB2	00000	854.13
SNRPC	00000	2209.26
SNRPD1	00000	1096.5
SNRPD2	00000	5594.3
SNRPD3	00000	2090.03
SNRPE	00000	2537.92
SNRPF	00000	493.56
SNRPG	00000	2148.82
SNRPN	00000	420.68
SNTA1	00000	435.55
SNTB1	00000	25.72
SNTB2	00000	98.04
SNTG1	00000	0
SNTG2	00000	2.92
SNTN	00000	0
SNUPN	00000	529.06
SNURF	00000	1.45
SNW1	00000	802.41
SNX1	00000	1369.04
SNX10	00000	1651
SNX11	00000	525.39
SNX12	00000	738.29
SNX13	00000	339.14
SNX14	00000	2104.58
SNX15	00000	346.29
SNX16	00000	49.21
SNX17	00000	2193.99
SNX18	00000	100.13
SNX19	00000	529.06
SNX2	00000	1369.04
SNX20	00000	14.89
SNX21	00000	223.41
SNX22	00000	166.73
SNX24	00000	429.54
SNX25	00000	120.94
SNX27	00000	329.84
SNX29	00000	896.64
SNX3	00000	3564.78
SNX30	00000	466.88
SNX31	00000	0.72
SNX32	00000	8.19
SNX33	00000	403.5
SNX4	00000	947.83
SNX5	00000	2468.49
SNX6	00000	1191.69
SNX7	00000	688.78
SNX8	00000	543.96
SNX9	00000	753.83
SOAT1	00000	312
SOAT2	00000	17.38
SOBP	00000	1.87
SOCS1	00000	28.04
SOCS2	00000	146.03
SOCS3	00000	780.44
SOCS4	00000	93.35
SOCS5	00000	135.24
SOCS6	00000	137.14
SOCS7	00000	139.07
SOD1	00000	5255.91
SOD2	00000	5112.16
SOD3	00000	836.53
SOGA1	00000	62.56
SOGA2	00000	127.89
SOGA3	00000	26.67
SOHLH1	00000	0
SOHLH2	00000	45.85
SON	00000	1467.37
SORBS1	00000	85.22
SORBS2	00000	1159.07
SORBS3	00000	842.36
SORCS1	00000	6.26
SORCS2	00000	4.35
SORCS3	00000	2.56
SORD	00000	1733.13
SORL1	00000	102.25
SORT1	00000	497
SOS1	00000	146.03
SOS2	00000	379.04
SOST	00000	0
SOSTDC1	00000	4.98
SOWAHA	00000	60.39
SOWAHB	00000	182.55
SOWAHC	00000	173.85
SOWAHD	00000	8
SOX1	00000	0
SOX10	00000	0.39
SOX11	00000	0
SOX12	00000	353.59
SOX13	00000	339.14
SOX14	00000	0
SOX15	00000	20.11
SOX17	00000	15
SOX18	00000	65.72
SOX2	00000	0.73
SOX21	00000	0
SOX3	00000	0
SOX30	00000	0.71
SOX4	00000	769.69
SOX5	00000	1.45
SOX6	00000	237.86
SOX7	00000	55.49
SOX8	00000	341.51
SOX9	00000	1417.35
SP1	00000	466.88
SP100	00000	703.28
SP110	00000	181.28
SP140	00000	8.85
SP140L	00000	80.57
SP2	00000	291.04
SP3	00000	334.46
SP4	00000	23.25
SP5	00000	0
SP6	00000	6.94
SP7	00000	0
SP8	00000	0
SP9	00000	0
SPA17	00000	387.02
SPACA1	00000	0
SPACA3	00000	0
SPACA4	00000	0
SPACA5	00000	3.59
SPACA5B	00000	0
SPAG1	00000	45.53
SPAG11A	00000	0
SPAG11B	00000	0
SPAG16	00000	941.27
SPAG17	00000	13.83
SPAG4	00000	147.06
SPAG5	00000	1617
SPAG6	00000	2.92
SPAG7	00000	3395.89
SPAG8	00000	39.5
SPAG9	00000	1417.35
SPANXA1	00000	0
SPANXA2	00000	0
SPANXB1	00000	0
SPANXB2	00000	0
SPANXC	00000	0
SPANXD	00000	0
SPANXN1	00000	0
SPANXN3	00000	0
SPARC	00000	3443.31
SPARCL1	00000	368.65
SPAST	00000	65.72
SPATA12	00000	11.13
SPATA13	00000	262.2
SPATA16	00000	0.36
SPATA17	00000	73.03
SPATA18	00000	450.94
SPATA19	00000	0
SPATA2	00000	169.07
SPATA20	00000	2047
SPATA21	00000	3.63
SPATA22	00000	1.46
SPATA24	00000	258.57
SPATA25	00000	44.57
SPATA2L	00000	460.44
SPATA3	00000	0
SPATA31A4	00000	0
SPATA31A7	00000	0
SPATA32	00000	1.45
SPATA33	00000	224.97
SPATA4	00000	59.97
SPATA5	00000	35.5
SPATA5L1	00000	224.97
SPATA6	00000	85.82
SPATA6L	00000	11.13
SPATA7	00000	384.34
SPATA8	00000	0
SPATA9	00000	1.85
SPATC1	00000	2.61
SPATC1L	00000	217.27
SPATS1	00000	0
SPATS2	00000	214.27
SPATS2L	00000	3589.58
SPC24	00000	28.24
SPC25	00000	3.69
SPCS1	00000	4328.55
SPCS2	00000	3280.18
SPCS3	00000	368.65
SPDEF	00000	0.39
SPDL1	00000	58.3
SPDYA	00000	7.11
SPDYC	00000	0
SPDYE1	00000	2.58
SPDYE2	00000	28.86
SPDYE2B	00000	7.34
SPDYE3	00000	162.14
SPDYE4	00000	0
SPECC1	00000	244.57
SPECC1L	00000	229.72
SPECC1L-ADORA2A	00000	0
SPEF1	00000	57.49
SPEF2	00000	126.12
SPEG	00000	20.86
SPEM1	00000	0
SPEN	00000	373.81
SPERT	00000	0
SPESP1	00000	0.74
SPG11	00000	1331.57
SPG20	00000	1096.5
SPG20OS	00000	11.73
SPG21	00000	2240.11
SPG7	00000	1331.57
SPHK1	00000	248
SPHK2	00000	387.02
SPHKAP	00000	0
SPI1	00000	165.57
SPIB	00000	2.18
SPIC	00000	0
SPICE1	00000	182.55
SPIDR	00000	208.38
SPIN1	00000	836.53
SPIN2A	00000	2.27
SPIN2B	00000	178.77
SPIN3	00000	66.18
SPIN4	00000	25.72
SPINK1	00000	0
SPINK13	00000	12.93
SPINK2	00000	0
SPINK4	00000	0
SPINK5	00000	40.07
SPINK6	00000	0
SPINK7	00000	0
SPINK8	00000	0
SPINK9	00000	0
SPINT1	00000	1111.82
SPINT2	00000	7911.95
SPINT3	00000	0
SPIRE1	00000	256.78
SPIRE2	00000	95.34
SPN	00000	23.59
SPNS1	00000	854.13
SPNS2	00000	3491.39
SPNS3	00000	148.09
SPOCD1	00000	4.86
SPOCK1	00000	327.56
SPOCK2	00000	46.5
SPOCK3	00000	0
SPON2	00000	2796.65
SPOP	00000	896.64
SPOPL	00000	156.59
SPP1	00000	31432.17
SPP2	00000	0
SPPL2A	00000	842.36
SPPL3	00000	536.45
SPR	00000	1909.85
SPRED1	00000	44.89
SPRED2	00000	105.89
SPRED3	00000	1.89
SPRN	00000	39.22
SPRR1A	00000	0
SPRR1B	00000	0
SPRR2A	00000	0
SPRR2B	00000	0
SPRR2D	00000	0
SPRR2E	00000	0
SPRR2F	00000	0
SPRR2G	00000	0
SPRR3	00000	0
SPRR4	00000	0
SPRTN	00000	84.04
SPRY1	00000	152.28
SPRY2	00000	291.04
SPRY3	00000	1.83
SPRY4	00000	71
SPRYD3	00000	995
SPRYD4	00000	559.28
SPRYD7	00000	191.67
SPSB1	00000	371.22
SPSB2	00000	231.32
SPSB3	00000	775.05
SPSB4	00000	0
SPTA1	00000	1.83
SPTAN1	00000	1268.46
SPTB	00000	98.04
SPTBN1	00000	2104.58
SPTBN2	00000	358.54
SPTBN4	00000	14.67
SPTBN5	00000	55.1
SPTLC1	00000	1037.29
SPTLC2	00000	376.41
SPTLC3	00000	753.83
SPTSSA	00000	409.15
SPTSSB	00000	0
SPTY2D1	00000	151.22
SQLE	00000	13.22
SQRDL	00000	1259.69
SQSTM1	00000	8778.97
SRA1	00000	713.11
SRBD1	00000	148.09
SRC	00000	733.19
SRCAP	00000	395.18
SRCIN1	00000	186.4
SRCRB4D	00000	35.25
SRD5A1	00000	124.37
SRD5A3	00000	295.11
SREBF1	00000	1498.22
SREBF2	00000	563.18
SREK1	00000	412
SREK1IP1	00000	134.3
SRF	00000	808
SRFBP1	00000	75.64
SRGAP1	00000	73.54
SRGAP2	00000	157.68
SRGAP3	00000	113.56
SRGN	00000	1059.11
SRI	00000	2319.15
SRL	00000	6.11
SRM	00000	669.92
SRMS	00000	0
SRP14	00000	7911.95
SRP19	00000	1183.45
SRP54	00000	743.43
SRP68	00000	1745.2
SRP72	00000	902.89
SRP9	00000	3280.18
SRPK1	00000	269.6
SRPK2	00000	423.61
SRPK3	00000	0
SRPR	00000	1437.15
SRPRB	00000	866.07
SRPX	00000	21.32
SRPX2	00000	8.85
SRR	00000	323.03
SRRD	00000	293.07
SRRM1	00000	808
SRRM2	00000	5219.6
SRRM3	00000	108.14
SRRM4	00000	0
SRRM5	00000	9.27
SRRT	00000	1051.79
SRSF1	00000	1407.55
SRSF10	00000	796.86
SRSF11	00000	909.17
SRSF12	00000	26.28
SRSF2	00000	1936.53
SRSF3	00000	1268.46
SRSF4	00000	1183.45
SRSF5	00000	3515.68
SRSF6	00000	1051.79
SRSF7	00000	1378.57
SRSF9	00000	2701.35
SRXN1	00000	791.35
SRY	00000	0
SS18	00000	624.99
SS18L1	00000	95.34
SS18L2	00000	514.56
SSB	00000	1183.45
SSBP1	00000	4152.18
SSBP2	00000	132.44
SSBP3	00000	297.17
SSBP3-AS1	00000	0.77
SSBP4	00000	651.58
SSC5D	00000	12.55
SSFA2	00000	988.12
SSH1	00000	153.34
SSH2	00000	698.41
SSH3	00000	738.29
SSMEM1	00000	0
SSNA1	00000	1745.2
SSPN	00000	29.27
SSR1	00000	1359.57
SSR2	00000	4769.75
SSR3	00000	1651
SSR4	00000	4704.07
SSRP1	00000	1073.91
SSSCA1	00000	854.13
SST	00000	4.78
SSTR1	00000	112.77
SSTR2	00000	2.61
SSTR3	00000	1.1
SSTR5	00000	38.67
SSU72	00000	2417.67
SSUH2	00000	1.46
SSX1	00000	0
SSX2	00000	0
SSX2B	00000	0
SSX2IP	00000	122.64
SSX3	00000	0
SSX4	00000	0
SSX4B	00000	0
SSX5	00000	0
SSX7	00000	0
ST13	00000	7485.11
ST14	00000	2777.33
ST18	00000	0
ST20	00000	141.02
ST20-MTHFS	00000	36.79
ST3GAL1	00000	353.59
ST3GAL2	00000	89.51
ST3GAL3	00000	343.89
ST3GAL4	00000	928.3
ST3GAL5	00000	113.56
ST3GAL6	00000	127.89
ST5	00000	271.48
ST6GAL1	00000	170.25
ST6GAL2	00000	9.34
ST6GALNAC1	00000	0
ST6GALNAC2	00000	1081.39
ST6GALNAC3	00000	2.58
ST6GALNAC4	00000	51.71
ST6GALNAC5	00000	1.43
ST6GALNAC6	00000	251.48
ST7	00000	1199.98
ST7-OT4	00000	25.54
ST7L	00000	256.78
ST8SIA1	00000	1.08
ST8SIA2	00000	37.59
ST8SIA3	00000	0
ST8SIA4	00000	6.62
ST8SIA5	00000	3.69
ST8SIA6	00000	0
STAB1	00000	198.47
STAB2	00000	0
STAC	00000	11.3
STAC2	00000	3.72
STAC3	00000	139.07
STAG1	00000	237.86
STAG2	00000	432.53
STAG3	00000	120.1
STAM	00000	334.46
STAM2	00000	187.71
STAMBP	00000	753.83
STAMBPL1	00000	8.19
STAP1	00000	0.38
STAP2	00000	2119.22
STAR	00000	0.4
STARD10	00000	1216.75
STARD13	00000	75.11
STARD3	00000	1268.46
STARD3NL	00000	921.88
STARD4	00000	27.84
STARD5	00000	65.26
STARD6	00000	0
STARD7	00000	2240.11
STARD8	00000	176.29
STARD9	00000	8.99
STAT1	00000	785.88
STAT2	00000	718.08
STAT3	00000	1233.75
STAT4	00000	6.73
STAT5A	00000	583.07
STAT5B	00000	785.88
STAT6	00000	1870.53
STATH	00000	0
STAU1	00000	1359.57
STAU2	00000	830.75
STC1	00000	131.51
STC2	00000	19.25
STEAP1	00000	30.56
STEAP1B	00000	1.46
STEAP2	00000	27.25
STEAP3	00000	152.28
STEAP4	00000	13.03
STH	00000	2.53
STIL	00000	20.26
STIM1	00000	336.79
STIM2	00000	153.34
STIP1	00000	1407.55
STK10	00000	103.69
STK11	00000	543.96
STK11IP	00000	206.94
STK16	00000	1350.18
STK17A	00000	256.78
STK17B	00000	32.59
STK19	00000	480.04
STK24	00000	1467.37
STK25	00000	2520.38
STK3	00000	316.37
STK31	00000	1.85
STK32A	00000	13.83
STK32B	00000	463.65
STK32C	00000	215.77
STK33	00000	267.73
STK35	00000	130.6
STK36	00000	400.71
STK38	00000	334.46
STK38L	00000	102.97
STK39	00000	186.4
STK4	00000	118.43
STK40	00000	429.54
STMN1	00000	1583.71
STMN2	00000	0
STMN3	00000	521.76
STMN4	00000	1.1
STMND1	00000	1.08
STOM	00000	4802.93
STOML1	00000	346.29
STOML2	00000	3443.31
STOML3	00000	3.56
STON1	00000	102.97
STON1-GTF2A1L	00000	0
STON2	00000	688.78
STOX1	00000	13.22
STOX2	00000	52.45
STPG1	00000	281.09
STPG2	00000	2.51
STRA13	00000	1529.73
STRA6	00000	5.82
STRA8	00000	0
STRADA	00000	669.92
STRADB	00000	934.76
STRAP	00000	1819.35
STRBP	00000	348.71
STRC	00000	18.7
STRIP1	00000	209.84
STRIP2	00000	7
STRN	00000	121.79
STRN3	00000	420.68
STRN4	00000	921.88
STS	00000	76.17
STT3A	00000	1561.89
STT3B	00000	1030.12
STUB1	00000	2468.49
STX10	00000	909.17
STX11	00000	25.91
STX12	00000	591.22
STX16	00000	454.09
STX16-NPEPL1	00000	3.96
STX17	00000	142.01
STX18	00000	567.1
STX19	00000	2.14
STX1A	00000	94.67
STX1B	00000	7.88
STX2	00000	134.3
STX3	00000	1936.53
STX4	00000	1250.98
STX5	00000	764.36
STX6	00000	176.29
STX7	00000	1457.23
STX8	00000	2555.58
STXBP1	00000	71
STXBP2	00000	1950
STXBP3	00000	633.73
STXBP4	00000	58.3
STXBP5	00000	18.84
STXBP5L	00000	0
STXBP6	00000	28.04
STYK1	00000	0.36
STYX	00000	149.12
STYXL1	00000	1250.98
SUB1	00000	3419.52
SUCLA2	00000	1427.22
SUCLG1	00000	7589.61
SUCLG2	00000	2434.5
SUCNR1	00000	1.81
SUCO	00000	246.28
SUDS3	00000	285.03
SUFU	00000	220.32
SUGP1	00000	591.22
SUGP2	00000	450.94
SUGT1	00000	775.05
SULF1	00000	67.59
SULF2	00000	1167.14
SULT1A1	00000	647.07
SULT1A2	00000	31.22
SULT1A3	00000	108.14
SULT1A4	00000	25.35
SULT1B1	00000	6.84
SULT1C2	00000	1508.65
SULT1C3	00000	0
SULT1C4	00000	2133.97
SULT1E1	00000	0
SULT2A1	00000	0
SULT2B1	00000	5.06
SULT4A1	00000	12.55
SULT6B1	00000	0
SUMF1	00000	1096.5
SUMF2	00000	6516.03
SUMO1	00000	2018.8
SUMO2	00000	5183.54
SUMO3	00000	1286.18
SUMO4	00000	1.51
SUN1	00000	1617
SUN2	00000	1447.15
SUN3	00000	0.73
SUOX	00000	595.34
SUPT16H	00000	884.29
SUPT20H	00000	438.59
SUPT3H	00000	183.82
SUPT4H1	00000	2855.44
SUPT5H	00000	1388.16
SUPT6H	00000	941.27
SUPT7L	00000	529.06
SUPV3L1	00000	902.89
SURF1	00000	2502.97
SURF2	00000	629.35
SURF4	00000	1561.89
SURF6	00000	400.71
SUSD1	00000	162.14
SUSD2	00000	172.65
SUSD3	00000	195.72
SUSD4	00000	8.25
SUSD5	00000	0.36
SUV39H1	00000	70.01
SUV39H2	00000	92.7
SUV420H1	00000	291.04
SUV420H2	00000	124.37
SUZ12	00000	387.02
SV2A	00000	2.23
SV2B	00000	2.51
SV2C	00000	0
SVEP1	00000	11.3
SVIL	00000	447.82
SVIP	00000	536.45
SVOP	00000	0.36
SVOPL	00000	12.93
SWAP70	00000	312
SWI5	00000	1015.93
SWSAP1	00000	54.72
SWT1	00000	68.07
SYAP1	00000	262.2
SYBU	00000	63
SYCE1	00000	0
SYCE1L	00000	107.38
SYCE2	00000	0.77
SYCE3	00000	54.33
SYCN	00000	0
SYCP1	00000	0
SYCP2	00000	1.16
SYCP2L	00000	0.41
SYCP3	00000	1.57
SYDE1	00000	171.45
SYDE2	00000	40.36
SYF2	00000	1487.87
SYK	00000	24.28
SYMPK	00000	1088.92
SYN1	00000	5.92
SYN3	00000	0.74
SYNC	00000	102.25
SYNCRIP	00000	1233.75
SYNDIG1	00000	20.26
SYNDIG1L	00000	2.58
SYNE1	00000	872.1
SYNE2	00000	2573.36
SYNE3	00000	1.83
SYNE4	00000	60.39
SYNGAP1	00000	66.65
SYNGR1	00000	2061.24
SYNGR2	00000	3742.05
SYNGR3	00000	9.27
SYNGR4	00000	1.81
SYNJ1	00000	106.63
SYNJ2	00000	49.56
SYNJ2BP	00000	400.71
SYNM	00000	129.69
SYNPO	00000	242.88
SYNPO2	00000	17.13
SYNPO2L	00000	0
SYNPR	00000	0
SYNRG	00000	406.31
SYP	00000	6.89
SYPL1	00000	2796.65
SYPL2	00000	336.79
SYS1	00000	860.08
SYS1-DBNDD2	00000	47.84
SYT1	00000	1.07
SYT10	00000	1.06
SYT11	00000	105.89
SYT12	00000	22.75
SYT13	00000	358.54
